;Código da Instituição;Nome da Instituição;Categoria Administrativa;Organização Acadêmica;Código do Curso de Graduação;Nome do Curso de Graduação;Código da Região Geográfica do Curso;Código da Unidade Federativa do Curso;Código do Município do Curso;Grau Acadêmico;Modalidade de Ensino;Nome da área do Curso segundo a classificação CINE BRASIL;Nome da Grande Área do Curso segundo a classificação CINE BRASIL;Ano de Ingresso;Ano de Referência;Prazo de Integralização em Anos;Ano de Integralização do Curso;Prazo de Acompanhamento do Curso em anos;Ano Máximo de Acompanhamento do Curso;Quantidade de Ingressantes no Curso;Quantidade de Permanência no Curso no ano de referência;Quantidade de Concluintes no Curso no ano de referência;Quantidade de Desistência no Curso no ano de referência;Quantidade de Falecimentos no Curso no ano de referência;Taxa de Permanência - TAP;Taxa de Conclusão Acumulada - TCA;Taxa de Desistência Acumulada - TODA;Taxa de Conclusão Anual - TCAN;Taxa de Desistência Anual - TDAN
23606;4010;CENTRO UNIVERSITÁRIO METODISTA;5;2;75726;COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA;4.0;43.0;4314902.0;1;1;Publicidade e propaganda;Negócios, administração e direito;2010;2019;5;2014;8;2017;67;41;0;0;0;61,2;34,3;4,5;0;0
23607;4010;CENTRO UNIVERSITÁRIO METODISTA;5;2;75728;SERVIÇO SOCIAL;4.0;43.0;4314902.0;1;1;Serviço social;Saúde e bem-estar;2010;2019;5;2014;8;2017;33;5;0;0;0;15,2;33,3;51,5;0;0
23608;4010;CENTRO UNIVERSITÁRIO METODISTA;5;2;75730;FILOSOFIA;4.0;43.0;4314902.0;2;1;Filosofia formação de professor;Educação;2010;2019;4;2013;6;2015;13;0;0;0;0;0;15,4;84,6;0;0
23609;4010;CENTRO UNIVERSITÁRIO METODISTA;5;2;83938;EDUCAÇÃO FÍSICA;4.0;43.0;4314902.0;1;1;Educação física;Saúde e bem-estar;2010;2019;5;2014;8;2017;149;59;0;0;0;39,6;46,3;14,1;0;0
23610;4010;CENTRO UNIVERSITÁRIO METODISTA;5;2;83945;MÚSICA;4.0;43.0;4314902.0;2;1;Música formação de professor;Educação;2010;2019;5;2014;8;2017;95;53;0;0;0;55,8;40;4,2;0;0
23611;4010;CENTRO UNIVERSITÁRIO METODISTA;5;2;87977;JORNALISMO;4.0;43.0;4314902.0;1;1;Jornalismo;Ciências sociais, comunicação e informação;2010;2019;5;2014;8;2017;40;16;1;0;0;40;52,5;7,5;2,5;0
23612;4010;CENTRO UNIVERSITÁRIO METODISTA;5;2;91286;ARQUITETURA E URBANISMO;4.0;43.0;4314902.0;1;1;Arquitetura e urbanismo;Engenharia, produção e construção;2010;2019;6;2015;10;2019;33;16;0;0;0;48,5;36,4;15,2;0;0
23613;4010;CENTRO UNIVERSITÁRIO METODISTA;5;2;91288;ENGENHARIA CIVIL;4.0;43.0;4314902.0;1;1;Engenharia civil;Engenharia, produção e construção;2010;2019;6;2015;10;2019;59;22;0;0;0;37,3;49,2;13,6;0;0
23614;4010;CENTRO UNIVERSITÁRIO METODISTA;5;2;91290;ENGENHARIA DE PRODUÇÃO;4.0;43.0;4314902.0;1;1;Engenharia de produção;Engenharia, produção e construção;2010;2019;6;2015;10;2019;37;15;0;0;0;40,5;37,8;21,6;0;0
23615;4010;CENTRO UNIVERSITÁRIO METODISTA;5;2;92225;EDUCAÇÃO FÍSICA;4.0;43.0;4314902.0;2;1;Educação física formação de professor;Educação;2010;2019;5;2014;8;2017;67;24;0;0;0;35,8;46,3;17,9;0;0
23616;4010;CENTRO UNIVERSITÁRIO METODISTA;5;2;96751;DESIGN DE MODA;4.0;43.0;4314902.0;1;1;Moda;Artes e humanidades;2010;2019;4;2013;7;2016;48;28;0;0;0;58,3;31,3;10,4;0;0
23617;4010;CENTRO UNIVERSITÁRIO METODISTA;5;2;110300;PSICOLOGIA;4.0;43.0;4314902.0;1;1;Psicologia;Ciências sociais, comunicação e informação;2010;2019;6;2015;10;2019;81;36;0;0;0;44,4;43,2;12,3;0;0
23618;4010;CENTRO UNIVERSITÁRIO METODISTA;5;2;113828;LETRAS - PORTUGUÊS E INGLÊS;4.0;43.0;4314902.0;2;1;Letras português inglês formação de professor;Educação;2010;2019;4;2013;7;2016;5;0;0;0;0;0;20;80;0;0
23619;4010;CENTRO UNIVERSITÁRIO METODISTA;5;2;115698;DESIGN DE INTERIORES;4.0;43.0;4314902.0;3;1;Design de interiores;Artes e humanidades;2010;2019;3;2012;5;2014;80;30;0;0;0;37,5;52,5;10;0;0
23620;4010;CENTRO UNIVERSITÁRIO METODISTA;5;2;115700;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;4.0;43.0;4314902.0;3;1;Sistemas de informação;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;4;2013;6;2015;22;5;0;0;0;22,7;68,2;9,1;0;0
23738;4077;Faculdade QI Brasil;4;3;83314;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;4.0;43.0;4309209.0;3;1;Sistemas de informação;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;3;2012;5;2014;78;0;0;1;0;0;14,1;85,9;0;1,3
23739;4077;Faculdade QI Brasil;4;3;84973;PROCESSOS GERENCIAIS;4.0;43.0;4309209.0;3;1;Gestão de negócios;Negócios, administração e direito;2010;2019;3;2012;5;2014;239;0;0;0;0;0;31,8;68,2;0;0
23759;4096;FACULDADE DE TECNOLOGIA FTEC;4;3;80897;GESTÃO DE RECURSOS HUMANOS;4.0;43.0;4314902.0;3;1;Gestão de pessoas;Negócios, administração e direito;2010;2019;3;2012;4;2013;162;0;1;0;0;0;38,3;61,7;0,6;0
23760;4096;FACULDADE DE TECNOLOGIA FTEC;4;3;80988;COMÉRCIO EXTERIOR;4.0;43.0;4314902.0;3;1;Comércio exterior;Negócios, administração e direito;2010;2019;3;2012;4;2013;104;0;0;0;0;0;26,9;73,1;0;0
23761;4096;FACULDADE DE TECNOLOGIA FTEC;4;3;80990;MARKETING;4.0;43.0;4314902.0;3;1;Marketing;Negócios, administração e direito;2010;2019;3;2012;4;2013;170;0;0;1;0;0;38,2;61,8;0;0,6
23762;4096;FACULDADE DE TECNOLOGIA FTEC;4;3;99930;GESTÃO FINANCEIRA;4.0;43.0;4314902.0;3;1;Gestão financeira;Negócios, administração e direito;2010;2019;3;2012;4;2013;82;1;0;0;0;1,2;39;59,8;0;0
23763;4096;FACULDADE DE TECNOLOGIA FTEC;4;3;99932;LOGÍSTICA;4.0;43.0;4314902.0;3;1;Logística;Negócios, administração e direito;2010;2019;3;2012;4;2013;64;0;0;0;0;0;32,8;67,2;0;0
23764;4096;FACULDADE DE TECNOLOGIA FTEC;4;3;99934;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;4.0;43.0;4314902.0;3;1;Sistemas de informação;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;3;2012;5;2014;154;1;0;1;0;0,6;16,9;82,5;0;0,6
23765;4096;FACULDADE DE TECNOLOGIA FTEC;4;3;99936;GESTÃO COMERCIAL;4.0;43.0;4314902.0;3;1;Gestão comercial;Negócios, administração e direito;2010;2019;3;2012;4;2013;77;0;0;1;0;0;29,9;70,1;0;1,3
23766;4096;FACULDADE DE TECNOLOGIA FTEC;4;3;110510;COMUNICAÇÃO INSTITUCIONAL;4.0;43.0;4314902.0;3;1;Relações públicas;Negócios, administração e direito;2010;2019;3;2012;4;2013;7;0;0;0;0;0;57,1;42,9;0;0
23767;4096;FACULDADE DE TECNOLOGIA FTEC;4;3;1057613;GESTÃO PÚBLICA;4.0;43.0;4314902.0;3;1;Gestão pública;Negócios, administração e direito;2010;2019;3;2012;4;2013;4;0;0;0;0;0;0;100;0;0
23768;4097;FACULDADE DE TECNOLOGIA FTEC;4;3;80900;PROCESSOS GERENCIAIS;4.0;43.0;4302105.0;3;1;Gestão de negócios;Negócios, administração e direito;2010;2019;3;2012;4;2013;141;3;1;0;0;2,1;39,7;58,2;0,7;0
23769;4097;FACULDADE DE TECNOLOGIA FTEC;4;3;101159;GESTÃO DE RECURSOS HUMANOS;4.0;43.0;4302105.0;3;1;Gestão de pessoas;Negócios, administração e direito;2010;2019;3;2012;4;2013;76;0;0;0;0;0;36,8;63,2;0;0
23770;4097;FACULDADE DE TECNOLOGIA FTEC;4;3;101188;GESTÃO DA QUALIDADE;4.0;43.0;4302105.0;3;1;Gestão da qualidade;Negócios, administração e direito;2010;2019;3;2012;4;2013;38;0;0;1;0;0;28,9;71,1;0;2,6
23771;4097;FACULDADE DE TECNOLOGIA FTEC;4;3;101190;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;4.0;43.0;4302105.0;3;1;Sistemas de informação;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;3;2012;5;2014;72;1;0;0;0;1,4;12,5;86,1;0;0
23772;4097;FACULDADE DE TECNOLOGIA FTEC;4;3;112260;MARKETING;4.0;43.0;4302105.0;3;1;Marketing;Negócios, administração e direito;2010;2019;3;2012;4;2013;51;0;0;0;0;0;25,5;74,5;0;0
23773;4097;FACULDADE DE TECNOLOGIA FTEC;4;3;1068893;GESTÃO AMBIENTAL;4.0;43.0;4302105.0;3;1;Gestão ambiental;Engenharia, produção e construção;2010;2019;3;2012;4;2013;33;0;0;0;0;0;21,2;78,8;0;0
23774;4097;FACULDADE DE TECNOLOGIA FTEC;4;3;1073876;GESTÃO FINANCEIRA;4.0;43.0;4302105.0;3;1;Gestão financeira;Negócios, administração e direito;2010;2019;3;2012;4;2013;7;0;0;0;0;0;0;100;0;0
23775;4098;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA;1;4;80902;AGROINDÚSTRIA;4.0;43.0;4300406.0;3;1;Agroindústria;Agricultura, silvicultura, pesca e veterinária;2010;2019;4;2013;7;2016;37;0;0;0;0;0;51,4;48,6;0;0
23776;4098;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA;1;4;83220;PRODUÇÃO DE GRÃOS;4.0;43.0;4300406.0;3;1;Manejo da produção agrícola;Agricultura, silvicultura, pesca e veterinária;2010;2019;4;2013;7;2016;29;0;0;0;0;0;41,4;58,6;0;0
23777;4098;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA;1;4;107398;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;4.0;43.0;4319802.0;3;1;Sistemas de informação;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;4;2013;6;2015;29;0;0;0;0;0;17,2;82,8;0;0
23778;4098;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA;1;4;121464;COMPUTAÇÃO;4.0;43.0;4317806.0;2;1;Computação formação de professor;Educação;2010;2019;5;2014;8;2017;6;0;0;0;0;0;16,7;83,3;0;0
23779;4098;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA;1;4;121466;GESTÃO DO AGRONEGÓCIO;4.0;43.0;4317806.0;3;1;Gestão do agronegócio;Negócios, administração e direito;2010;2019;4;2013;6;2015;45;0;0;0;0;0;37,8;62,2;0;0
23780;4098;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA;1;4;1103162;ZOOTECNIA;4.0;43.0;4300406.0;1;1;Zootecnia;Agricultura, silvicultura, pesca e veterinária;2010;2019;6;2015;10;2019;35;4;0;0;0;11,4;45,7;42,9;0;0
23781;4098;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA;1;4;1103163;QUÍMICA;4.0;43.0;4300406.0;2;1;Química formação de professor;Educação;2010;2019;5;2014;8;2017;30;0;0;0;0;0;36,7;63,3;0;0
23782;4098;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA;1;4;1103165;ENGENHARIA AGRÍCOLA;4.0;43.0;4300406.0;1;1;Engenharia agrícola;Agricultura, silvicultura, pesca e veterinária;2010;2019;6;2015;10;2019;25;0;1;0;0;0;41,7;58,3;4,2;0
23783;4098;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA;1;4;1103183;ALIMENTOS;4.0;43.0;4317806.0;3;1;Alimentos;Engenharia, produção e construção;2010;2019;4;2013;6;2015;37;0;0;0;0;0;64,9;35,1;0;0
23784;4098;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA;1;4;1103185;MATEMÁTICA;4.0;43.0;4311205.0;2;1;Matemática formação de professor;Educação;2010;2019;5;2014;8;2017;35;0;0;0;0;0;51,4;48,6;0;0
23785;4098;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA;1;4;1103186;CIÊNCIAS BIOLÓGICAS;4.0;43.0;4319802.0;2;1;Biologia formação de professor;Educação;2010;2019;5;2014;8;2017;34;0;0;0;0;0;52,9;47,1;0;0
23786;4098;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA;1;4;1103187;GESTÃO PÚBLICA;4.0;43.0;4319802.0;3;1;Gestão pública;Negócios, administração e direito;2010;2019;4;2013;6;2015;76;0;0;0;0;0;34,2;65,8;0;0
23787;4098;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA;1;4;1103759;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;4.0;43.0;4300406.0;3;1;Sistemas de informação;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;4;2013;6;2015;26;0;0;0;0;0;34,6;65,4;0;0
23788;4098;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA;1;4;1103762;PRODUÇÃO DE GRÃOS;4.0;43.0;4311205.0;3;1;Manejo da produção agrícola;Agricultura, silvicultura, pesca e veterinária;2010;2019;4;2013;7;2016;31;0;0;0;0;0;64,5;35,5;0;0
23789;4098;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA;1;4;5000133;SISTEMAS PARA INTERNET;4.0;43.0;4313904.0;3;1;Sistemas para internet;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;4;2013;6;2015;37;1;0;0;0;2,7;27;70,3;0;0
23796;4107;FACULDADE DE TECNOLOGIA SENAI PORTO ALEGRE;5;3;98968;SISTEMAS DE TELECOMUNICAÇÕES;4.0;43.0;4314902.0;3;1;Sistemas de telecomunicações;Engenharia, produção e construção;2010;2019;4;2013;7;2016;44;0;0;0;0;0;22,7;77,3;0;0
23797;4107;FACULDADE DE TECNOLOGIA SENAI PORTO ALEGRE;5;3;98970;AUTOMAÇÃO INDUSTRIAL;4.0;43.0;4314902.0;3;1;Automação industrial;Engenharia, produção e construção;2010;2019;4;2013;7;2016;93;0;0;0;0;0;41,9;58,1;0;0
23967;4261;FACULDADE DE TECNOLOGIA DE PORTO ALEGRE;4;3;119920;GESTÃO COMERCIAL;4.0;43.0;4314902.0;3;1;Gestão comercial;Negócios, administração e direito;2010;2019;3;2012;5;2014;107;0;0;0;0;0;15;85;0;0
23968;4261;FACULDADE DE TECNOLOGIA DE PORTO ALEGRE;4;3;119922;PROCESSOS GERENCIAIS;4.0;43.0;4314902.0;3;1;Gestão de negócios;Negócios, administração e direito;2010;2019;3;2012;5;2014;152;0;0;0;0;0;15,8;84,2;0;0
23969;4261;FACULDADE DE TECNOLOGIA DE PORTO ALEGRE;4;3;119924;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;4.0;43.0;4314902.0;3;1;Sistemas de informação;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;3;2012;5;2014;124;0;0;0;0;0;20,2;79,8;0;0
24090;4443;FACULDADE AMÉRICA LATINA  DE IJUÍ;4;3;102049;CIÊNCIAS CONTÁBEIS;4.0;43.0;4310207.0;1;1;Contabilidade;Negócios, administração e direito;2010;2019;5;2014;8;2017;33;0;0;0;0;0;36,4;63,6;0;0
24091;4443;FACULDADE AMÉRICA LATINA  DE IJUÍ;4;3;102051;ADMINISTRAÇÃO;4.0;43.0;4310207.0;1;1;Administração;Negócios, administração e direito;2010;2019;5;2014;8;2017;36;0;0;0;0;0;41,7;58,3;0;0
24285;4616;FACULDADE ANHANGUERA DE CAXIAS DO SUL;4;3;115184;ADMINISTRAÇÃO;4.0;43.0;4305108.0;1;1;Administração;Negócios, administração e direito;2010;2019;5;2014;8;2017;86;0;0;1;0;0;32,6;67,4;0;1,2
24286;4616;FACULDADE ANHANGUERA DE CAXIAS DO SUL;4;3;117521;CIÊNCIAS CONTÁBEIS;4.0;43.0;4305108.0;1;1;Contabilidade;Negócios, administração e direito;2010;2019;5;2014;8;2017;28;0;0;0;0;0;53,6;46,4;0;0
24287;4616;FACULDADE ANHANGUERA DE CAXIAS DO SUL;4;3;117524;SERVIÇO SOCIAL;4.0;43.0;4305108.0;1;1;Serviço social;Saúde e bem-estar;2010;2019;5;2014;8;2017;41;0;0;0;0;0;43,9;56,1;0;0
24306;4632;FACULDADE IDEAU DE CAXIAS DO SUL;4;3;98167;RELAÇÕES INTERNACIONAIS;4.0;43.0;4305108.0;1;1;Relações internacionais;Ciências sociais, comunicação e informação;2010;2019;5;2014;8;2017;12;0;0;0;0;0;58,3;41,7;0;0
24307;4632;FACULDADE IDEAU DE CAXIAS DO SUL;4;3;98169;TURISMO;4.0;43.0;4305108.0;1;1;Turismo;Serviços;2010;2019;4;2013;7;2016;16;0;0;0;0;0;37,5;62,5;0;0
24308;4632;FACULDADE IDEAU DE CAXIAS DO SUL;4;3;98171;CIÊNCIA DA COMPUTAÇÃO;4.0;43.0;4305108.0;1;1;Ciência da computação;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;4;2013;7;2016;25;0;0;0;0;0;20;80;0;0
24309;4632;FACULDADE IDEAU DE CAXIAS DO SUL;4;3;98173;ADMINISTRAÇÃO;4.0;43.0;4305108.0;1;1;Administração;Negócios, administração e direito;2010;2019;5;2014;8;2017;194;1;0;13;0;0,5;33,5;66;0;6,7
24310;4632;FACULDADE IDEAU DE CAXIAS DO SUL;4;3;98176;CIÊNCIAS CONTÁBEIS;4.0;43.0;4305108.0;1;1;Contabilidade;Negócios, administração e direito;2010;2019;5;2014;8;2017;37;0;0;1;0;0;29,7;70,3;0;2,7
24311;4632;FACULDADE IDEAU DE CAXIAS DO SUL;4;3;98178;PEDAGOGIA;4.0;43.0;4305108.0;2;1;Pedagogia;Educação;2010;2019;5;2014;8;2017;33;1;0;1;0;3;33,3;63,6;0;3
24312;4632;FACULDADE IDEAU DE CAXIAS DO SUL;4;3;104524;MARKETING;4.0;43.0;4305108.0;1;1;Marketing;Negócios, administração e direito;2010;2019;5;2014;8;2017;15;0;0;1;0;0;46,7;53,3;0;6,7
24313;4632;FACULDADE IDEAU DE CAXIAS DO SUL;4;3;108390;REDES DE COMPUTADORES;4.0;43.0;4305108.0;3;1;Redes de computadores;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;3;2012;5;2014;8;0;0;0;0;0;0;100;0;0
24314;4632;FACULDADE IDEAU DE CAXIAS DO SUL;4;3;108392;SISTEMAS PARA INTERNET;4.0;43.0;4305108.0;3;1;Sistemas para internet;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;3;2012;5;2014;7;0;0;0;0;0;0;100;0;0
24315;4632;FACULDADE IDEAU DE CAXIAS DO SUL;4;3;110648;COMÉRCIO EXTERIOR;4.0;43.0;4305108.0;3;1;Comércio exterior;Negócios, administração e direito;2010;2019;3;2012;5;2014;13;0;0;0;0;0;61,5;38,5;0;0
24316;4632;FACULDADE IDEAU DE CAXIAS DO SUL;4;3;112474;GESTÃO DE RECURSOS HUMANOS;4.0;43.0;4305108.0;3;1;Gestão de pessoas;Negócios, administração e direito;2010;2019;3;2012;4;2013;29;0;0;0;0;0;37,9;62,1;0;0
24317;4633;Faculdade IDEAU de Passo Fundo;4;3;117246;PEDAGOGIA;4.0;43.0;4314100.0;2;1;Pedagogia;Educação;2010;2019;5;2014;8;2017;20;0;0;1;0;0;35;65;0;5
24318;4633;Faculdade IDEAU de Passo Fundo;4;3;117460;COMÉRCIO EXTERIOR;4.0;43.0;4314100.0;3;1;Comércio exterior;Negócios, administração e direito;2010;2019;3;2012;4;2013;29;0;0;0;0;0;31;69;0;0
24319;4633;Faculdade IDEAU de Passo Fundo;4;3;117462;SISTEMAS PARA INTERNET;4.0;43.0;4314100.0;3;1;Sistemas para internet;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;3;2012;5;2014;32;0;0;0;0;0;25;75;0;0
24320;4633;Faculdade IDEAU de Passo Fundo;4;3;117760;ADMINISTRAÇÃO;4.0;43.0;4314100.0;1;1;Administração;Negócios, administração e direito;2010;2019;5;2014;8;2017;38;0;0;0;0;0;10,5;89,5;0;0
24321;4633;Faculdade IDEAU de Passo Fundo;4;3;117762;CIÊNCIAS CONTÁBEIS;4.0;43.0;4314100.0;1;1;Contabilidade;Negócios, administração e direito;2010;2019;5;2014;8;2017;23;0;0;0;0;0;26,1;73,9;0;0
24322;4633;Faculdade IDEAU de Passo Fundo;4;3;117768;TURISMO;4.0;43.0;4314100.0;1;1;Turismo;Serviços;2010;2019;4;2013;6;2015;11;0;0;0;0;0;36,4;63,6;0;0
24479;4810;FACULDADE ANTÔNIO MENEGHETTI;4;3;108118;ADMINISTRAÇÃO;4.0;43.0;4315503.0;1;1;Administração;Negócios, administração e direito;2010;2019;5;2014;8;2017;41;0;0;0;0;0;26,8;73,2;0;0
24480;4810;FACULDADE ANTÔNIO MENEGHETTI;4;3;1057622;SISTEMA DE INFORMAÇÃO;4.0;43.0;4315503.0;1;1;Sistemas de informação;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;5;2014;8;2017;19;0;0;1;0;0;26,3;73,7;0;5,3
24586;4902;FACULDADE BATISTA PIONEIRA;5;3;117244;TEOLOGIA;4.0;43.0;4310207.0;1;1;Teologia;Artes e humanidades;2010;2019;5;2014;8;2017;29;0;0;0;0;0;64,3;35,7;0;0
24687;5023;FACULDADE SANTO AUGUSTO;4;3;114901;ADMINISTRAÇÃO;4.0;43.0;4317806.0;1;1;Administração;Negócios, administração e direito;2010;2019;5;2014;8;2017;34;0;0;0;0;0;26,5;73,5;0;0
24688;5023;FACULDADE SANTO AUGUSTO;4;3;114903;CIÊNCIAS CONTÁBEIS;4.0;43.0;4317806.0;1;1;Contabilidade;Negócios, administração e direito;2010;2019;5;2014;8;2017;25;0;0;0;0;0;29,2;70,8;0;0
24746;5107;FACULDADE SOGIPA DE EDUCAÇÃO FÍSICA;5;3;116986;EDUCAÇÃO FÍSICA;4.0;43.0;4314902.0;1;1;Educação física;Saúde e bem-estar;2010;2019;5;2014;8;2017;116;2;1;1;0;1,7;21,6;76,7;0,9;0,9
24853;5285;FACULDADES INTEGRADAS DE TAQUARA;5;3;15767;CIÊNCIAS CONTÁBEIS;4.0;43.0;4321204.0;1;1;Contabilidade;Negócios, administração e direito;2010;2019;5;2014;8;2017;108;58;5;1;0;53,7;19,4;26,9;4,6;0,9
24854;5285;FACULDADES INTEGRADAS DE TAQUARA;5;3;15770;PEDAGOGIA;4.0;43.0;4321204.0;2;1;Pedagogia;Educação;2010;2019;6;2015;10;2019;33;0;0;0;0;0;0;100;0;0
24855;5285;FACULDADES INTEGRADAS DE TAQUARA;5;3;28980;COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA;4.0;43.0;4321204.0;1;1;Publicidade e propaganda;Negócios, administração e direito;2010;2019;5;2014;8;2017;46;29;0;0;0;63;4,3;32,6;0;0
24856;5285;FACULDADES INTEGRADAS DE TAQUARA;5;3;33037;ADMINISTRAÇÃO;4.0;43.0;4321204.0;1;1;Administração;Negócios, administração e direito;2010;2019;5;2014;8;2017;347;213;2;5;0;61,4;8,6;30;0,6;1,4
24857;5285;FACULDADES INTEGRADAS DE TAQUARA;5;3;38186;PEDAGOGIA;4.0;43.0;4321204.0;2;1;Pedagogia;Educação;2010;2019;5;2014;8;2017;160;112;1;2;0;70;14,4;15,6;0,6;1,3
24858;5285;FACULDADES INTEGRADAS DE TAQUARA;5;3;47941;SISTEMA DE INFORMAÇÃO;4.0;43.0;4321204.0;1;1;Sistemas de informação;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;5;2014;8;2017;98;56;1;1;0;57,1;12,2;30,6;1;1
24859;5285;FACULDADES INTEGRADAS DE TAQUARA;5;3;48558;TURISMO;4.0;43.0;4321204.0;1;1;Turismo;Serviços;2010;2019;4;2013;6;2015;15;9;0;0;0;60;6,7;33,3;0;0
24860;5285;FACULDADES INTEGRADAS DE TAQUARA;5;3;48560;COMUNICAÇÃO SOCIAL - RELAÇÕES PÚBLICAS;4.0;43.0;4321204.0;1;1;Relações públicas;Negócios, administração e direito;2010;2019;5;2014;8;2017;39;19;0;0;0;48,7;0;51,3;0;0
24861;5285;FACULDADES INTEGRADAS DE TAQUARA;5;3;50438;LETRAS - PORTUGUÊS;4.0;43.0;4321204.0;2;1;Letras português formação de professor;Educação;2010;2019;5;2014;8;2017;47;24;0;0;0;51,1;10,6;38,3;0;0
24862;5285;FACULDADES INTEGRADAS DE TAQUARA;5;3;50439;MATEMÁTICA;4.0;43.0;4321204.0;2;1;Matemática formação de professor;Educação;2010;2019;5;2014;8;2017;60;33;0;0;0;55;21,7;23,3;0;0
24863;5285;FACULDADES INTEGRADAS DE TAQUARA;5;3;50731;HISTÓRIA;4.0;43.0;4321204.0;2;1;História formação de professor;Educação;2010;2019;5;2014;8;2017;55;36;0;1;0;65,5;20;14,5;0;1,8
24864;5285;FACULDADES INTEGRADAS DE TAQUARA;5;3;51724;ENGENHARIA DE PRODUÇÃO;4.0;43.0;4321204.0;1;1;Engenharia de produção;Engenharia, produção e construção;2010;2019;6;2015;10;2019;87;57;2;0;0;65,5;6,9;27,6;2,3;0
24865;5285;FACULDADES INTEGRADAS DE TAQUARA;5;3;53574;PSICOLOGIA;4.0;43.0;4321204.0;1;1;Psicologia;Ciências sociais, comunicação e informação;2010;2019;6;2015;10;2019;142;84;0;3;0;59,2;14,8;26,1;0;2,1
24866;5285;FACULDADES INTEGRADAS DE TAQUARA;5;3;110970;PEDAGOGIA;4.0;43.0;4321204.0;2;1;Pedagogia;Educação;2010;2019;5;2014;8;2017;6;0;0;0;0;0;16,7;83,3;0;0
24867;5285;FACULDADES INTEGRADAS DE TAQUARA;5;3;1074711;GESTÃO DA QUALIDADE;4.0;43.0;4321204.0;3;1;Gestão da qualidade;Negócios, administração e direito;2010;2019;3;2012;5;2014;35;19;0;2;0;54,3;28,6;17,1;0;5,7
24868;5285;FACULDADES INTEGRADAS DE TAQUARA;5;3;1076047;GESTÃO COMERCIAL;4.0;43.0;4321204.0;3;1;Gestão comercial;Negócios, administração e direito;2010;2019;3;2012;5;2014;46;41;0;0;0;89,1;2,2;8,7;0;0
24869;5285;FACULDADES INTEGRADAS DE TAQUARA;5;3;1076048;SISTEMAS PARA INTERNET;4.0;43.0;4321204.0;3;1;Sistemas para internet;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;4;2013;6;2015;22;18;0;0;0;81,8;4,5;13,6;0;0
24910;5317;FACULDADE PORTO-ALEGRENSE;5;3;8533;HISTÓRIA;4.0;43.0;4314902.0;2;1;História formação de professor;Educação;2010;2019;5;2014;8;2017;64;0;0;0;0;0;9,5;90,5;0;0
