;instituicao;curso;qtd_bolsas;cod_estado;qtd_ingressantes;qtd_desistencias;grande_area;percentual_bolsas;taxa_desistencia_acumulada
6763;universidade sao judas tadeu;psicologia;127;35.0;377;225;educacao;33.69;59.68
6764;universidade sao judas tadeu;publicidade e propaganda;157;35.0;272;158;negocios, administracao e direito;57.72;58.09
6765;universidade sao judas tadeu;secretariado executivo;20;35.0;43;20;negocios, administracao e direito;46.51;46.51
6766;universidade sao judas tadeu;sistemas de informacao;112;35.0;211;143;computacao e tecnologias da informacao e comunicacao (tic);53.08;67.77
6767;universidade sao judas tadeu;turismo;53;35.0;72;43;servicos;73.61;59.72
6768;universidade tiradentes;administracao;38;28.0;691;514;negocios, administracao e direito;5.5;74.38
6769;universidade tiradentes;arquitetura e urbanismo;17;28.0;266;145;engenharia, producao e construcao;6.39;54.51
6770;universidade tiradentes;biomedicina;10;28.0;147;98;saude e bem-estar;6.8;66.67
6771;universidade tiradentes;ciencia da computacao;1;28.0;66;56;computacao e tecnologias da informacao e comunicacao (tic);1.52;84.85
6772;universidade tiradentes;ciencias biologicas;9;28.0;149;103;educacao;6.04;69.13
6773;universidade tiradentes;ciencias contabeis;10;28.0;141;101;negocios, administracao e direito;7.09;71.63
6774;universidade tiradentes;comunicacao social - jornalismo;3;28.0;88;63;ciencias sociais, comunicacao e informacao;3.41;71.59
6775;universidade tiradentes;comunicacao social - publicidade e propaganda;15;28.0;187;125;negocios, administracao e direito;8.02;66.84
6776;universidade tiradentes;design de interiores;17;28.0;177;124;artes e humanidades;9.6;70.06
6777;universidade tiradentes;design grafico;11;28.0;100;66;artes e humanidades;11.0;66.0
6778;universidade tiradentes;direito;61;28.0;1483;761;negocios, administracao e direito;4.11;51.31
6779;universidade tiradentes;educacao fisica;7;28.0;419;253;educacao;1.67;60.38
6780;universidade tiradentes;enfermagem;35;28.0;576;267;saude e bem-estar;6.08;46.35
6781;universidade tiradentes;engenharia ambiental;1;28.0;75;65;engenharia, producao e construcao;1.33;86.67
6782;universidade tiradentes;engenharia civil;24;28.0;495;258;engenharia, producao e construcao;4.85;52.12
6783;universidade tiradentes;engenharia de petroleo;35;28.0;408;266;engenharia, producao e construcao;8.58;65.2
6784;universidade tiradentes;engenharia de producao;10;28.0;150;101;engenharia, producao e construcao;6.67;67.33
6785;universidade tiradentes;farmacia;2;28.0;99;51;saude e bem-estar;2.02;51.52
6786;universidade tiradentes;fisioterapia;7;28.0;161;98;saude e bem-estar;4.35;60.87
6787;universidade tiradentes;gastronomia;10;28.0;163;97;servicos;6.13;59.51
6788;universidade tiradentes;geografia;5;28.0;57;39;educacao;8.77;68.42
6789;universidade tiradentes;gestao de recursos humanos;5;28.0;140;102;negocios, administracao e direito;3.57;72.86
6790;universidade tiradentes;historia;8;28.0;137;88;educacao;5.84;64.23
6791;universidade tiradentes;informatica;1;28.0;15;14;educacao;6.67;93.33
6792;universidade tiradentes;letras - ingles;3;28.0;104;82;educacao;2.88;78.85
6793;universidade tiradentes;letras - portugues;1;28.0;20;12;educacao;5.0;60.0
6794;universidade tiradentes;matematica;6;28.0;105;78;educacao;5.71;74.29
6795;universidade tiradentes;medicina;4;28.0;80;23;saude e bem-estar;5.0;28.75
6796;universidade tiradentes;nutricao;37;28.0;420;222;saude e bem-estar;8.81;52.86
6797;universidade tiradentes;odontologia;6;28.0;151;59;saude e bem-estar;3.97;39.07
6798;universidade tiradentes;petroleo e gas;15;28.0;160;137;engenharia, producao e construcao;9.38;85.62
6799;universidade tiradentes;psicologia;14;28.0;177;115;ciencias sociais, comunicacao e informacao;7.91;64.97
6800;universidade tiradentes;servico social;29;28.0;432;288;saude e bem-estar;6.71;66.67
6801;universidade tiradentes;sistemas de informacao;7;28.0;134;112;computacao e tecnologias da informacao e comunicacao (tic);5.22;83.58
6802;universidade tiradentes;sistemas para internet;4;28.0;92;83;computacao e tecnologias da informacao e comunicacao (tic);4.35;90.22
6803;universidade tuiuti do parana;administracao;25;41.0;151;120;negocios, administracao e direito;16.56;79.47
6804;universidade tuiuti do parana;analise e desenvolvimento de sistemas;25;41.0;117;81;computacao e tecnologias da informacao e comunicacao (tic);21.37;69.23
6805;universidade tuiuti do parana;arquitetura e urbanismo;6;41.0;77;49;engenharia, producao e construcao;7.79;63.64
6806;universidade tuiuti do parana;artes visuais;11;41.0;21;10;educacao;52.38;47.62
6807;universidade tuiuti do parana;biomedicina;2;41.0;81;48;saude e bem-estar;2.47;59.26
6808;universidade tuiuti do parana;ciencia da computacao;7;41.0;28;22;computacao e tecnologias da informacao e comunicacao (tic);25.0;78.57
6809;universidade tuiuti do parana;ciencias biologicas;6;41.0;23;16;educacao;26.09;69.57
6810;universidade tuiuti do parana;ciencias contabeis;9;41.0;46;27;negocios, administracao e direito;19.57;58.7
6811;universidade tuiuti do parana;ciencias economicas;2;41.0;6;6;ciencias sociais, comunicacao e informacao;33.33;100.0
6812;universidade tuiuti do parana;comunicacao social - jornalismo;10;41.0;50;47;ciencias sociais, comunicacao e informacao;20.0;94.0
6813;universidade tuiuti do parana;comunicacao social - publicidade e propaganda;4;41.0;48;45;negocios, administracao e direito;8.33;93.75
6814;universidade tuiuti do parana;comunicacao social - radio e televisao;5;41.0;21;21;ciencias sociais, comunicacao e informacao;23.81;100.0
6815;universidade tuiuti do parana;design de interiores;11;41.0;95;47;artes e humanidades;11.58;49.47
6816;universidade tuiuti do parana;design de moda;8;41.0;44;41;artes e humanidades;18.18;93.18
6817;universidade tuiuti do parana;design grafico;2;41.0;18;17;artes e humanidades;11.11;94.44
6818;universidade tuiuti do parana;direito;84;41.0;357;202;negocios, administracao e direito;23.53;56.58
6819;universidade tuiuti do parana;educacao fisica;6;41.0;46;34;educacao;13.04;73.91
6820;universidade tuiuti do parana;enfermagem;4;41.0;46;21;saude e bem-estar;8.7;45.65
6821;universidade tuiuti do parana;engenharia ambiental e sanitaria;4;41.0;25;20;engenharia, producao e construcao;16.0;80.0
6822;universidade tuiuti do parana;engenharia civil;8;41.0;155;92;engenharia, producao e construcao;5.16;59.35
6823;universidade tuiuti do parana;engenharia eletrotecnica;10;41.0;75;52;engenharia, producao e construcao;13.33;69.33
6824;universidade tuiuti do parana;engenharia eletronica;2;41.0;14;14;engenharia, producao e construcao;14.29;100.0
6825;universidade tuiuti do parana;engenharia mecanica;13;41.0;139;86;engenharia, producao e construcao;9.35;61.87
6826;universidade tuiuti do parana;estetica e cosmetica;18;41.0;174;145;servicos;10.34;83.33
6827;universidade tuiuti do parana;fonoaudiologia;1;41.0;23;10;saude e bem-estar;4.35;43.48
6828;universidade tuiuti do parana;fotografia;7;41.0;87;58;artes e humanidades;8.05;66.67
6829;universidade tuiuti do parana;geografia;20;41.0;45;31;educacao;44.44;68.89
6830;universidade tuiuti do parana;historia;4;41.0;43;31;educacao;9.3;72.09
6831;universidade tuiuti do parana;letras - portugues e ingles;7;41.0;15;8;educacao;46.67;53.33
6832;universidade tuiuti do parana;manutencao de aeronaves;12;41.0;70;36;engenharia, producao e construcao;17.14;51.43
6833;universidade tuiuti do parana;marketing;5;41.0;54;35;negocios, administracao e direito;9.26;64.81
6834;universidade tuiuti do parana;nutricao;3;41.0;21;14;saude e bem-estar;14.29;66.67
6835;universidade tuiuti do parana;odontologia;7;41.0;70;50;saude e bem-estar;10.0;71.43
6836;universidade tuiuti do parana;pedagogia;8;41.0;85;54;educacao;9.41;63.53
6837;universidade tuiuti do parana;pilotagem profissional de aeronaves;32;41.0;169;151;servicos;18.93;89.35
6838;universidade tuiuti do parana;redes de computadores;1;41.0;21;20;computacao e tecnologias da informacao e comunicacao (tic);4.76;95.24
6839;universidade tuiuti do parana;relacoes internacionais;7;41.0;16;15;ciencias sociais, comunicacao e informacao;43.75;93.75
6840;universidade vale do rio doce;arquitetura e urbanismo;10;31.0;112;63;engenharia, producao e construcao;8.93;56.25
6841;universidade vale do rio doce;ciencias contabeis;2;31.0;103;46;negocios, administracao e direito;1.94;44.66
6842;universidade vale do rio doce;comunicacao social - jornalismo;3;31.0;34;21;ciencias sociais, comunicacao e informacao;8.82;61.76
6843;universidade vale do rio doce;design grafico;3;31.0;41;29;artes e humanidades;7.32;70.73
6844;universidade vale do rio doce;educacao fisica;3;31.0;59;44;educacao;5.08;74.58
6845;universidade vale do rio doce;engenharia de producao;8;31.0;141;113;engenharia, producao e construcao;5.67;80.14
6846;universidade vale do rio doce;farmacia;9;31.0;111;59;saude e bem-estar;8.11;53.15
6847;universidade vale do rio doce;fisioterapia;2;31.0;55;38;saude e bem-estar;3.64;69.09
6848;universidade vale do rio doce;historia;2;31.0;38;19;educacao;5.26;50.0
6849;universidade vale do rio doce;nutricao;2;31.0;37;15;saude e bem-estar;5.41;40.54
6850;universidade vale do rio doce;pedagogia;3;31.0;114;29;educacao;2.63;25.44
6851;universidade vale do rio doce;psicologia;4;31.0;55;25;ciencias sociais, comunicacao e informacao;7.27;45.45
6852;universidade vale do rio doce;servico social;5;31.0;57;27;saude e bem-estar;8.77;47.37
6853;universidade vale do rio doce;sistemas de informacao;5;31.0;60;38;computacao e tecnologias da informacao e comunicacao (tic);8.33;63.33
6854;universidade vale do rio verde;administracao;11;31.0;66;44;negocios, administracao e direito;16.67;66.67
6855;universidade vale do rio verde;ciencias contabeis;8;31.0;34;13;negocios, administracao e direito;23.53;38.24
6856;universidade vale do rio verde;direito;8;31.0;68;41;negocios, administracao e direito;11.76;60.29
6857;universidade vale do rio verde;educacao fisica;4;31.0;28;15;educacao;14.29;53.57
6858;universidade vale do rio verde;enfermagem;10;31.0;56;44;saude e bem-estar;17.86;78.57
6859;universidade vale do rio verde;farmacia;6;31.0;21;5;saude e bem-estar;28.57;23.81
6860;universidade vale do rio verde;gestao da producao industrial;16;31.0;119;102;negocios, administracao e direito;13.45;85.71
6861;universidade vale do rio verde;medicina;2;31.0;34;33;saude e bem-estar;5.88;97.06
6862;universidade vale do rio verde;medicina veterinaria;3;31.0;23;17;agricultura, silvicultura, pesca e veterinaria;13.04;73.91
6863;universidade vale do rio verde;odontologia;16;31.0;123;59;saude e bem-estar;13.01;47.97
6864;universidade vale do rio verde;servico social;5;31.0;27;4;saude e bem-estar;18.52;14.81
6865;universidade veiga de almeida;administracao;2;33.0;508;360;negocios, administracao e direito;0.39;70.87
6866;universidade veiga de almeida;ciencia da computacao;7;33.0;185;130;computacao e tecnologias da informacao e comunicacao (tic);3.78;70.27
6867;universidade veiga de almeida;ciencias biologicas;17;33.0;169;96;educacao;10.06;56.8
6868;universidade veiga de almeida;ciencias contabeis;19;33.0;303;212;negocios, administracao e direito;6.27;69.97
6869;universidade veiga de almeida;comunicacao social - jornalismo;5;33.0;56;36;ciencias sociais, comunicacao e informacao;8.93;64.29
6870;universidade veiga de almeida;comunicacao social - publicidade e propaganda;17;33.0;319;183;negocios, administracao e direito;5.33;57.37
6871;universidade veiga de almeida;design de interiores;16;33.0;287;174;artes e humanidades;5.57;60.63
6872;universidade veiga de almeida;design grafico;30;33.0;193;128;artes e humanidades;15.54;66.32
6873;universidade veiga de almeida;direito;16;33.0;580;357;negocios, administracao e direito;2.76;61.55
6874;universidade veiga de almeida;educacao fisica;2;33.0;68;27;saude e bem-estar;2.94;39.71
6875;universidade veiga de almeida;enfermagem;1;33.0;214;130;saude e bem-estar;0.47;60.75
6876;universidade veiga de almeida;engenharia ambiental;31;33.0;260;199;engenharia, producao e construcao;11.92;76.54
6877;universidade veiga de almeida;engenharia civil;38;33.0;673;422;engenharia, producao e construcao;5.65;62.7
6878;universidade veiga de almeida;engenharia de computacao;17;33.0;164;119;engenharia, producao e construcao;10.37;72.56
6879;universidade veiga de almeida;engenharia de petroleo;22;33.0;173;139;engenharia, producao e construcao;12.72;80.35
6880;universidade veiga de almeida;engenharia de producao;41;33.0;610;427;engenharia, producao e construcao;6.72;70.0
6881;universidade veiga de almeida;engenharia eletrica;22;33.0;312;197;engenharia, producao e construcao;7.05;63.14
6882;universidade veiga de almeida;fisioterapia;3;33.0;91;56;saude e bem-estar;3.3;61.54
6883;universidade veiga de almeida;fonoaudiologia;4;33.0;93;48;saude e bem-estar;4.3;51.61
6884;universidade veiga de almeida;historia;5;33.0;80;63;educacao;6.25;78.75
6885;universidade veiga de almeida;hotelaria;1;33.0;7;7;servicos;14.29;100.0
6886;universidade veiga de almeida;jornalismo;2;33.0;129;72;ciencias sociais, comunicacao e informacao;1.55;55.81
6887;universidade veiga de almeida;letras - lingua portuguesa;7;33.0;66;42;educacao;10.61;63.64
6888;universidade veiga de almeida;letras - portugues e ingles;11;33.0;95;68;educacao;11.58;71.58
6889;universidade veiga de almeida;marketing;5;33.0;87;53;negocios, administracao e direito;5.75;60.92
6890;universidade veiga de almeida;moda;14;33.0;308;192;artes e humanidades;4.55;62.34
6891;universidade veiga de almeida;negocios imobiliarios;8;33.0;191;140;negocios, administracao e direito;4.19;73.3
6892;universidade veiga de almeida;nutricao;7;33.0;168;82;saude e bem-estar;4.17;48.81
6893;universidade veiga de almeida;odontologia;1;33.0;127;48;saude e bem-estar;0.79;37.8
6894;universidade veiga de almeida;pedagogia;18;33.0;141;84;educacao;12.77;59.57
6895;universidade veiga de almeida;processos gerenciais;13;33.0;113;71;negocios, administracao e direito;11.5;62.83
6896;universidade veiga de almeida;psicologia;53;33.0;400;184;ciencias sociais, comunicacao e informacao;13.25;46.0
6897;universidade veiga de almeida;servico social;5;33.0;120;75;saude e bem-estar;4.17;62.5
6898;universidade veiga de almeida;turismo;15;33.0;219;126;servicos;6.85;57.53
6899;universidade vila velha;administracao;2;32.0;239;194;negocios, administracao e direito;0.84;81.17
6900;universidade vila velha;arquitetura e urbanismo;2;32.0;92;39;engenharia, producao e construcao;2.17;42.39
6901;universidade vila velha;artes cenicas;1;32.0;58;45;artes e humanidades;1.72;77.59
6902;universidade vila velha;ciencia da computacao;1;32.0;54;47;computacao e tecnologias da informacao e comunicacao (tic);1.85;87.04
6903;universidade vila velha;ciencias biologicas;2;32.0;58;37;ciencias naturais, matematica e estatistica;3.45;63.79
6904;universidade vila velha;ciencias contabeis;1;32.0;114;74;negocios, administracao e direito;0.88;64.91
6905;universidade vila velha;comunicacao social - publicidade e propaganda;1;32.0;109;82;negocios, administracao e direito;0.92;75.23
6906;universidade vila velha;design de produto;2;32.0;41;14;artes e humanidades;4.88;34.15
6907;universidade vila velha;direito;3;32.0;359;192;negocios, administracao e direito;0.84;53.48
6908;universidade vila velha;educacao fisica;3;32.0;312;171;educacao;0.96;54.81
